fyear_CS,SD_70,SL_70,SL_70_log10,actual_date,year,month,day,from_date
1976.439331,4.432569,26.940952,1.430412938121999,1976-06-09,1976,6,9,1976-06-09
1976.513672,4.316492,20.119915,1.3036261416369246,1976-07-07,1976,7,7,1976-07-07
1976.588013,7.398017,22.928347,1.3603727457610875,1976-08-03,1976,8,3,1976-08-03
1976.662354,4.060399,21.92754,1.340989911916834,1976-08-30,1976,8,30,1976-08-30
1976.736816,4.522666,24.674475,1.3922479209352463,1976-09-26,1976,9,27,1976-09-26
1976.811401,4.935369,30.268057,1.4809845431481183,1976-10-23,1976,10,24,1976-10-23
1976.885864,4.084423,24.41054,1.3875773868086774,1976-11-20,1976,11,20,1976-11-20
1976.960571,5.325225,30.787935,1.4883805609986827,1976-12-17,1976,12,18,1976-12-17
1977.035156,5.39284,26.913641,1.4299724550749153,1977-01-13,1977,1,14,1977-01-13
1977.110107,5.134246,35.899826,1.5550923436361748,1977-02-10,1977,2,10,1977-02-10
1977.185059,4.76565,26.424805,1.4220117911455399,1977-03-09,1977,3,9,1977-03-09
1977.259888,7.220751,45.568157,1.6586614639364958,1977-04-05,1977,4,6,1977-04-05
1977.334595,9.644912,51.13607,1.70872734780259,1977-05-03,1977,5,3,1977-05-03
1977.40918,11.303822,64.352173,1.8085632164459302,1977-05-30,1977,5,30,1977-05-30
1977.483765,11.223752,43.868881,1.6421565566360077,1977-06-26,1977,6,26,1977-06-26
1977.558228,7.984216,56.507904,1.7521091986779016,1977-07-23,1977,7,24,1977-07-23
1977.632813,6.32383,39.379673,1.595272105532795,1977-08-19,1977,8,20,1977-08-19
1977.707397,7.526429,33.322243,1.5227342271206117,1977-09-16,1977,9,16,1977-09-16
1977.782104,7.550559,47.992271,1.6811713012854643,1977-10-13,1977,10,13,1977-10-13
1977.856934,8.85938,77.486664,1.8892269638020183,1977-11-09,1977,11,10,1977-11-09
1977.931763,12.858051,128.411942,2.1086054139472945,1977-12-07,1977,12,7,1977-12-07
1978.006592,11.542613,87.63459,1.942675559148045,1978-01-03,1978,1,3,1978-01-03
1978.081543,18.056166,276.495758,2.4416884727426185,1978-01-30,1978,1,31,1978-01-30
1978.156372,16.533873,1213.865967,3.0841707353340597,1978-02-27,1978,2,27,1978-02-27
1978.231323,15.545433,564.752625,2.7518582582207594,1978-03-26,1978,3,26,1978-03-26
1978.30603,15.019421,518.014893,2.7143422459512965,1978-04-22,1978,4,22,1978-04-22
1978.380737,15.659678,258.705536,2.412805722216843,1978-05-19,1978,5,20,1978-05-19
1978.455322,12.990877,271.275116,2.433409957862099,1978-06-16,1978,6,16,1978-06-16
1978.529785,14.767222,234.547928,2.370231600735997,1978-07-13,1978,7,13,1978-07-13
1978.60437,14.035118,517.468018,2.713883513480968,1978-08-09,1978,8,9,1978-08-09
1978.678955,15.893717,481.536835,2.682629513943157,1978-09-05,1978,9,6,1978-09-05
1978.753662,19.578642,241.007095,2.3820298279441348,1978-10-03,1978,10,3,1978-10-03
1978.828369,19.49262,552.317322,2.742188663957059,1978-10-30,1978,10,30,1978-10-30
1978.903198,20.371584,321.062897,2.5065901200816194,1978-11-26,1978,11,26,1978-11-26
1978.978027,21.13299,580.035034,2.763454225654965,1978-12-23,1978,12,24,1978-12-23
1979.052856,20.759445,506.678589,2.7047325524540438,1979-01-20,1979,1,20,1979-01-20
1979.127808,21.882833,1007.738647,3.0033479141701385,1979-02-16,1979,2,16,1979-02-16
1979.202637,22.552633,2792.246338,3.445953730038086,1979-03-15,1979,3,15,1979-03-15
1979.277466,19.652382,1211.5,3.083323418473525,1979-04-12,1979,4,12,1979-04-12
1979.3516833613965,,,,1979-05-09,1979,5,9,1979-05-09
1979.426758,19.940844,1194.637939,3.0772363028409164,1979-06-05,1979,6,5,1979-06-05
1979.501343,19.572168,462.795441,2.665389072063862,1979-07-02,1979,7,2,1979-07-02
1979.575710466119,,,,1979-07-30,1979,7,30,1979-07-30
1979.650391,20.999605,652.765686,2.8147573167437634,1979-08-26,1979,8,26,1979-08-26
1979.725098,17.73477,520.742126,2.716622711820736,1979-09-22,1979,9,22,1979-09-22
1979.799737570842,,,,1979-10-19,1979,10,19,1979-10-19
1979.874512,19.422478,456.891846,2.659813407412665,1979-11-16,1979,11,16,1979-11-16
1979.9490889739905,,,,1979-12-13,1979,12,13,1979-12-13
1980.024292,20.678894,1091.813721,3.038148547853385,1980-01-09,1980,1,9,1980-01-09
1980.098999,20.899912,380.088837,2.5798851148004394,1980-02-06,1980,2,6,1980-02-06
1980.173706,19.838558,511.812378,2.7091107849354805,1980-03-04,1980,3,4,1980-03-04
1980.248291,19.987915,336.946259,2.527560638910196,1980-03-31,1980,3,31,1980-03-31
1980.322876,19.851324,681.145447,2.833239857999319,1980-04-28,1980,4,28,1980-04-28
1980.397339,15.774866,391.412384,2.5926345622974045,1980-05-25,1980,5,25,1980-05-25
1980.47168,15.634408,485.542938,2.6862276418895488,1980-06-21,1980,6,21,1980-06-21
1980.546021,18.193754,313.324768,2.4959947267698865,1980-07-18,1980,7,19,1980-07-18
1980.620361,22.524572,1655.807373,3.2190098120931534,1980-08-15,1980,8,15,1980-08-15
1980.694702,21.653028,169.201859,2.228405130269238,1980-09-11,1980,9,11,1980-09-11
1980.769165,21.960032,302.673676,2.4809746513329434,1980-10-08,1980,10,9,1980-10-08
1980.84375,22.209471,362.770355,2.559631790003411,1980-11-04,1980,11,5,1980-11-04
1980.918335,21.869488,391.12738,2.5923182188329896,1980-12-02,1980,12,2,1980-12-02
1980.993042,17.693754,437.017975,2.6404993003177135,1980-12-29,1980,12,30,1980-12-29
1981.067749,20.009441,762.574707,2.882282396541511,1981-01-25,1981,1,26,1981-01-25
1981.1427,20.138697,513.705139,2.7107139103382734,1981-02-22,1981,2,22,1981-02-22
1981.217529,18.887161,559.267761,2.747619785136679,1981-03-21,1981,3,21,1981-03-21
1981.292358,21.028049,218.273972,2.339001951509836,1981-04-17,1981,4,18,1981-04-17
1981.367065,21.470739,306.513855,2.486450110221649,1981-05-14,1981,5,15,1981-05-14
1981.44165,20.654095,695.461121,2.842272856244499,1981-06-11,1981,6,11,1981-06-11
1981.516113,20.451551,157.791595,2.198083866158975,1981-07-08,1981,7,8,1981-07-08
1981.5919544086244,,,,1981-08-05,1981,8,5,1981-08-05
1981.665283,16.226286,1021.93866,3.0094248288485947,1981-08-31,1981,9,1,1981-08-31
1981.73999,16.605339,720.923889,2.857889416824689,1981-09-28,1981,9,28,1981-09-28
1981.814697,14.404058,267.81955,2.427842275989004,1981-10-25,1981,10,25,1981-10-25
1981.889404,13.724747,698.875854,2.844400035958571,1981-11-21,1981,11,22,1981-11-21
1981.964355,14.685529,268.324554,2.4286604161634977,1981-12-18,1981,12,19,1981-12-18
1982.039185,17.467371,120.639297,2.0814887977737895,1982-01-15,1982,1,15,1982-01-15
1982.114014,14.715047,343.323334,2.5357033212907654,1982-02-11,1982,2,11,1982-02-11
1982.188965,12.232615,105.406998,2.0228694447654814,1982-03-10,1982,3,11,1982-03-10
1982.2640357227926,,,,1982-04-07,1982,4,7,1982-04-07
1982.338501,16.791019,106.54776,2.027544323784004,1982-05-04,1982,5,4,1982-05-04
1982.413208,18.014055,165.200424,2.218011157637051,1982-05-31,1982,5,31,1982-05-31
1982.487671,18.499407,174.174377,2.240984265792247,1982-06-27,1982,6,28,1982-06-27
1982.562256,18.271723,142.901138,2.1550356873294763,1982-07-25,1982,7,25,1982-07-25
1982.636719,18.785872,183.521805,2.263687672013627,1982-08-21,1982,8,21,1982-08-21
1982.711426,17.940973,178.169769,2.250834016927198,1982-09-17,1982,9,17,1982-09-17
1982.786133,16.16749,266.95636,2.426440272000454,1982-10-14,1982,10,15,1982-10-14
1982.86084,13.928905,237.652573,2.3759425206448856,1982-11-11,1982,11,11,1982-11-11
1982.935669,12.987029,503.269806,2.7018008753982463,1982-12-08,1982,12,8,1982-12-08
1983.010498,13.99993,482.001801,2.6830486609834567,1983-01-04,1983,1,4,1983-01-04
1983.085449,14.146613,1661.283081,3.220443642108929,1983-02-01,1983,2,1,1983-02-01
1983.1604,13.602583,1220.972534,3.086705894521128,1983-02-28,1983,2,28,1983-02-28
1983.235229,12.403881,3615.81958,3.558206752177978,1983-03-27,1983,3,27,1983-03-27
1983.309937,14.183722,324.898315,2.511747458996261,1983-04-24,1983,4,23,1983-04-24
1983.384644,15.14862,338.304047,2.5293071931153692,1983-05-21,1983,5,21,1983-05-21
1983.459229,12.840141,216.402069,2.3352614087034205,1983-06-17,1983,6,17,1983-06-17
1983.533691,13.910771,170.863678,2.2326497507212677,1983-07-14,1983,7,14,1983-07-14
1983.608276,12.459607,188.28894,2.274824810520973,1983-08-11,1983,8,10,1983-08-11
1983.682861,12.050885,172.417938,2.236582446924629,1983-09-07,1983,9,7,1983-09-07
1983.757568,11.134075,171.443466,2.234120938070278,1983-10-04,1983,10,4,1983-10-04
1983.832275,10.385516,146.535721,2.1659435055241234,1983-10-31,1983,10,31,1983-10-31
1983.907104,10.376638,129.186874,2.1112183895184993,1983-11-28,1983,11,28,1983-11-28
1983.981934,9.504344,110.041573,2.041556789826855,1983-12-25,1983,12,25,1983-12-25
1984.056763,9.688582,88.3321,1.9461185554405376,1984-01-21,1984,1,21,1984-01-21
1984.13147,11.291304,89.575401,1.952188761037952,1984-02-18,1984,2,17,1984-02-18
1984.206177,13.074425,96.078308,1.982625346260652,1984-03-16,1984,3,16,1984-03-16
1984.280762,14.153729,93.36013,1.970161447774282,1984-04-12,1984,4,12,1984-04-12
1984.355225,11.229544,98.539833,1.9936118219206242,1984-05-10,1984,5,9,1984-05-10
1984.429688,11.417434,122.156792,2.0869176190467957,1984-06-06,1984,6,6,1984-06-06
1984.504028,11.814831,475.426941,2.6770837882380167,1984-07-03,1984,7,3,1984-07-03
1984.578247,10.649837,101.354431,2.0058427398744567,1984-07-30,1984,7,30,1984-07-30
1984.65271,11.223318,83.293747,1.920612399422073,1984-08-26,1984,8,27,1984-08-26
1984.727173,10.424532,68.852089,1.8379171214616357,1984-09-23,1984,9,23,1984-09-23
1984.801636,10.17113,55.158478,1.7416122740861022,1984-10-20,1984,10,20,1984-10-20
1984.876221,9.309148,48.557251,1.6862540917960953,1984-11-16,1984,11,17,1984-11-16
1984.950806,8.221664,38.945019,1.5904519200536527,1984-12-13,1984,12,14,1984-12-13
1985.025513,7.706739,31.312294,1.4957148860470078,1985-01-10,1985,1,10,1985-01-10
1985.100342,5.822703,24.826246,1.3949110544421364,1985-02-06,1985,2,7,1985-02-06
1985.175293,5.623748,21.461899,1.3316681467414528,1985-03-05,1985,3,6,1985-03-05
1985.250122,4.809483,20.904697,1.3202438771157243,1985-04-02,1985,4,2,1985-04-02
1985.324829,4.919234,24.470654,1.3886455764133205,1985-04-29,1985,4,29,1985-04-29
1985.399536,4.249063,20.688408,1.3157270724242434,1985-05-26,1985,5,27,1985-05-26
1985.473999,4.840775,28.107452,1.4488214776780424,1985-06-23,1985,6,23,1985-06-23
1985.548584,4.149209,19.858828,1.2979536143430477,1985-07-20,1985,7,20,1985-07-20
1985.623169,5.968637,29.252201,1.4661585489205045,1985-08-16,1985,8,16,1985-08-16
1985.697754,4.972054,19.620258,1.2927047139124124,1985-09-12,1985,9,13,1985-09-12
1985.772461,4.541074,17.223387,1.2361185600542295,1985-10-09,1985,10,10,1985-10-09
1985.847168,5.562862,38.245129,1.5825761301267562,1985-11-06,1985,11,6,1985-11-06
1985.921997,5.170888,34.95924,1.5435619826753533,1985-12-03,1985,12,3,1985-12-03
1985.996826,4.860128,44.566746,1.6490109256312875,1985-12-30,1985,12,31,1985-12-30
1986.071777,5.510725,57.472332,1.7594588194441956,1986-01-27,1986,1,27,1986-01-27
1986.146606,6.889094,30.413593,1.4830677298415154,1986-02-23,1986,2,23,1986-02-23
1986.221558,6.889094,30.413593,1.4830677298415154,1986-03-22,1986,3,22,1986-03-22
1986.296265,4.292306,22.9499,1.3607807975184736,1986-04-19,1986,4,19,1986-04-19
1986.370972,4.463575,21.671064,1.3358802347155168,1986-05-16,1986,5,16,1986-05-16
1986.445557,3.901336,19.995773,1.3009381978241525,1986-06-12,1986,6,12,1986-06-12
1986.520142,3.476729,15.679855,1.1953420422137866,1986-07-09,1986,7,10,1986-07-09
1986.594604,3.599411,16.461203,1.2164615706800463,1986-08-06,1986,8,6,1986-08-06
1986.669189,3.528129,14.527063,1.162177819953652,1986-09-02,1986,9,2,1986-09-02
1986.743896,3.532188,13.737696,1.1379139016907804,1986-09-29,1986,9,29,1986-09-29
1986.818604,7.037785,22.868561,1.3592388375660196,1986-10-26,1986,10,27,1986-10-26
1986.893433,4.033373,11.738246,1.0696032068407892,1986-11-23,1986,11,23,1986-11-23
1986.968262,3.781752,12.480378,1.0962277392589117,1986-12-20,1986,12,20,1986-12-20
1987.043091,2.845191,8.266644,0.9173292352974709,1987-01-16,1987,1,16,1987-01-16
1987.118042,2.946713,8.177504,0.9126207652308319,1987-02-13,1987,2,13,1987-02-13
1987.192871,2.681339,10.060499,1.0026195222280505,1987-03-12,1987,3,12,1987-03-12
1987.2677,2.447201,16.272379,1.211451050849798,1987-04-08,1987,4,8,1987-04-08
1987.342529,2.84432,14.509216,1.1616439461336225,1987-05-06,1987,5,5,1987-05-06
1987.417114,9.332833,47.571049,1.6773427282516966,1987-06-02,1987,6,2,1987-06-02
1987.491577,5.942809,33.524895,1.5253674263150754,1987-06-29,1987,6,29,1987-06-29
1987.566162,5.934569,43.29789,1.6364667327578784,1987-07-26,1987,7,26,1987-07-26
1987.640747,7.774165,52.866249,1.723178497157664,1987-08-22,1987,8,22,1987-08-22
1987.715332,12.966183,39.74139,1.599243052979451,1987-09-19,1987,9,19,1987-09-19
1987.790039,6.379752,23.119341,1.363975450676584,1987-10-16,1987,10,16,1987-10-16
1987.864868,8.225894,48.176792,1.6828378777901218,1987-11-12,1987,11,12,1987-11-12
1987.939697,6.366512,36.211712,1.5588490576691805,1987-12-09,1987,12,9,1987-12-09
1988.014526,8.04463,45.86763,1.661506300530647,1988-01-06,1988,1,6,1988-01-06
1988.089233,8.814005,52.855629,1.7230912454458975,1988-02-02,1988,2,2,1988-02-02
1988.16394,10.882278,87.106613,1.9400511272279566,1988-03-01,1988,2,29,1988-03-01
1988.238647,13.425359,100.080284,2.000348529094015,1988-03-28,1988,3,28,1988-03-28
1988.313232,9.89832,57.545692,1.7600128169204987,1988-04-24,1988,4,24,1988-04-24
1988.387695,15.694777,319.10434,2.503932710884936,1988-05-21,1988,5,21,1988-05-21
1988.462036,14.287042,456.051422,2.6590138142253217,1988-06-18,1988,6,18,1988-06-18
1988.536255,12.362549,778.024841,2.8909934634896852,1988-07-15,1988,7,15,1988-07-15
1988.610596,16.752262,210.165878,2.322562206462757,1988-08-11,1988,8,11,1988-08-11
1988.685059,17.919046,372.737396,2.5714029668394596,1988-09-07,1988,9,8,1988-09-07
1988.759521,19.380022,455.650757,2.6586320961296495,1988-10-04,1988,10,5,1988-10-04
1988.834106,16.861078,116.152039,2.0650268380594228,1988-11-01,1988,11,1,1988-11-01
1988.910173162902,,,,1988-11-29,1988,11,29,1988-11-29
1988.983276,17.304764,569.275269,2.7553223171856405,1988-12-25,1988,12,26,1988-12-25
1989.057983,19.007317,224.987427,2.3521582490576303,1989-01-22,1989,1,22,1989-01-22
1989.132935,20.733406,466.218933,2.668589906101047,1989-02-18,1989,2,18,1989-02-18
1989.2088759691992,,,,1989-03-18,1989,3,18,1989-03-18
1989.282593,18.411699,711.666138,2.8522763020225024,1989-04-14,1989,4,14,1989-04-14
1989.3573,21.804478,971.358887,2.9873797179069466,1989-05-11,1989,5,11,1989-05-11
1989.431885,18.543665,331.60968,2.5206271995296996,1989-06-07,1989,6,8,1989-06-07
1989.50647,20.559351,176.769348,2.2474069600630844,1989-07-04,1989,7,5,1989-07-04
1989.580933,17.875715,905.677551,2.9569736030329743,1989-08-01,1989,8,1,1989-08-01
1989.655518,19.398283,362.451904,2.5592503854912656,1989-08-28,1989,8,28,1989-08-28
1989.730225,20.054785,661.968689,2.8208374478745735,1989-09-24,1989,9,25,1989-09-24
1989.8062815817934,,,,1989-10-22,1989,10,22,1989-10-22
1989.879761,19.345488,442.36145,2.64577727294909,1989-11-18,1989,11,18,1989-11-18
1989.95459,20.201977,352.790436,2.547516803079041,1989-12-15,1989,12,15,1989-12-15
1990.029419,20.590292,355.548248,2.5508985429515163,1990-01-11,1990,1,12,1990-01-11
1990.10437,22.11002,536.830811,2.7298374338809004,1990-02-08,1990,2,8,1990-02-08
1990.179199,17.435387,371.83432,2.5703494723071514,1990-03-07,1990,3,7,1990-03-07
1990.254028,19.854233,250.554932,2.3989029559481954,1990-04-03,1990,4,3,1990-04-03
1990.328857,19.874508,623.988647,2.7951766880957147,1990-05-01,1990,5,1,1990-05-01
1990.403442,18.780264,199.738861,2.300462569006691,1990-05-28,1990,5,28,1990-05-28
1990.478027,20.248987,230.690521,2.36302974986583,1990-06-24,1990,6,24,1990-06-24
1990.55249,17.778704,671.115906,2.82679753207537,1990-07-21,1990,7,21,1990-07-21
1990.627075,22.067654,250.167908,2.3982315968344943,1990-08-17,1990,8,18,1990-08-17
1990.70166,20.264738,1234.981934,3.0916606045418407,1990-09-14,1990,9,14,1990-09-14
1990.776367,19.105623,2240.39624,3.350324835131937,1990-10-11,1990,10,11,1990-10-11
1990.851196,20.897701,700.649475,2.845500800924655,1990-11-07,1990,11,7,1990-11-07
1990.925903,22.094038,962.483337,2.983393219519142,1990-12-04,1990,12,5,1990-12-04
1991.000854,19.319267,1070.137329,3.029439513572976,1991-01-01,1991,1,1,1991-01-01
1991.075684,22.143829,2989.238037,3.4755604998634393,1991-01-28,1991,1,28,1991-01-28
1991.150635,18.905869,1317.889038,3.1198788456047493,1991-02-24,1991,2,24,1991-02-24
1991.225464,18.437681,711.108704,2.851935994455253,1991-03-24,1991,3,24,1991-03-24
1991.300293,19.33428,611.443237,2.7863561457518435,1991-04-20,1991,4,20,1991-04-20
1991.375,19.117657,394.292847,2.5958188984614883,1991-05-17,1991,5,17,1991-05-17
1991.449463,18.133585,464.628265,2.667105625955278,1991-06-14,1991,6,13,1991-06-14
1991.524048,20.278814,2229.765381,3.348259168385577,1991-07-11,1991,7,11,1991-07-11
1991.598511,19.526295,882.498108,2.9457137829708624,1991-08-07,1991,8,7,1991-08-07
1991.673096,19.707935,599.826782,2.778025852912579,1991-09-03,1991,9,3,1991-09-03
